index,img_name,question,caption,gt_answer,qwen_answer,location,answer,modality,content_type,bertscore_f1,sbert_f1,nli_entail_mean,nli_contra_mean,alignment_score
2733,xmlab384/source.jpg,Can cardiomegaly be observed in this picture?,,Yes,"No, cardiomegaly not seen.",Lung,Yes,X-Ray,Abnormality,0.83953464,0.16813639,0.0013189141,0.9915521,4
2300,xmlab339/source.jpg,How many organs are there in this image?,"""The image is a CT scan of the abdominal region, displaying the liver and the bony structures of the pelvis.""",2,Two,Lung,2,X-Ray,Quantity,0.9989386,0.8183472,0.95884514,0.005921848,1
3577,xmlab489/source.jpg,Is this image taken via MRI?,A colorful butterfly flutters gracefully through a sunlit meadow.,Yes,No,Brain_Tissue,Yes,MRI,Modality,0.9992693,0.7334952,0.0021090913,0.99444443,3
2675,xmlab377/source.jpg,Does the patient have any abnormalities?,"The X-ray image of the thoracic region shows a patient with an abnormality in the lung field, characterized by an irregular opacity. Further evaluation is recommended for a precise diagnosis.",Yes,"Yes, there is an abnormality.",Lung,Yes,X-Ray,Abnormality,0.8433512,0.26817068,0.48036048,0.0015303476,6
6396,xmlab329/source.jpg,Where is the pulmonary infiltration in this image?,The imge was a Xray of th chst shwing pulmno infilttrtion locted n th lwer llfng.,Lower Left Lung,Lower left lung,Lung,Lower Left Lung,X-Ray,Position,0.9755962,1.0000004,0.9711313,0.008988411,5
6293,xmlab274/source.jpg,Does the picture contain lung?,"""CT scan of the thorax showing the heart, diaphragm, and lungs.""",Yes,"Yes, it contains lungs.",Abdomen,Yes,CT,Organ,0.84662,0.10730346,0.4740301,0.0033862535,1
4846,xmlab9/source.jpg,Which part of the body does this image belong to?,"""CT scan of the thorax revealing a mass with smooth borders and minimal calcification within it.""",Abdomen,Thorax,Abdomen,Abdomen,MRI,Position,0.82075083,0.3670581,0.5608331,0.22249295,1
616,xmlab192/source.jpg,Are there abnormalities in this image?,"The imagi is an x-ray of the thoric regin, showig the luins and suorind struucures. Ther eivisble abnormilites in the lung filds, wih ares ofe encreased opaity and possible consolidation, indicaitng poential pathologi cal cahnge.",Yes,"Yes, there are abnormalities.",Lung,Yes,X-Ray,Abnormality,0.8619443,0.2192531,0.48148003,0.002463749,5
3561,xmlab486/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?","""Coronal plane CT scan of the lung tissue.""",Transverse Plane,Transverse plane,Brain_Tissue,Transverse Plane,MRI,Plane,0.980392,1.0000001,0.9092313,0.033495013,1
5442,xmlab379/source.jpg,What type of medical image is this?,"""The sun sets over a serene beach, casting a warm glow on the ocean waves.""",X-Ray,X-ray,Lung,X-Ray,X-Ray,Modality,0.9325224,1.0000001,0.9404459,0.017602403,3
3636,xmlab496/source.jpg,Which organ system is imaged?,Axal MIR scann of th hed dmostraing brain tissus wth cenral lesin exibitin irregulr bordrs nd sllt edemn.,Head,Brain,Brain_Tissue,Head,MRI,Organ,0.9983581,0.5815781,0.7006162,0.023172805,5
2027,xmlab316/source.jpg,Which organs/organ is part of the circulatory system in this image?,"""X-ray image of the abdominal region showing the liver and surrounding structures.""",Heart,Liver,Lung,Heart,X-Ray,KG,0.99868476,0.44255576,0.094367206,0.84016895,2
3436,xmlab463/source.jpg,What is the main cause of the disease on the upper left lobe of brain in this picture?,,"Brain embryonic tissue dysplasia, genetic factors, chemical factors",Brain tumor,Brain_Tissue,"Brain embryonic tissue dysplasia, genetic factors, chemical factors",MRI,KG,0.8591498,0.50553405,0.06417339,0.60995483,4
2782,xmlab389/source.jpg,What is the main cause of the disease on the lower right of the lung in the picture?,"A vibrant bouquet of flowers in full bloom, with petals that glisten like precious jewels under the sun's warm embrace.","Inflammation, malignant tumor, trauma, etc",Infection or tumor.,Lung,"Inflammation, malignant tumor, trauma, etc",X-Ray,KG,0.878093,0.6088898,0.5657675,0.010338744,3
1369,xmlab261/source.jpg,What diseases are included in the picture?,"""MR scan of the abdomen showing a spleen mass with irregular borders and surrounding edema.""",Liver Cancer,Spleen cancer,Abdomen,Liver Cancer,CT,Abnormality,0.8634132,0.5705176,0.038759775,0.9380425,1
1678,xmlab286/source.jpg,Does the picture contain liver?,"CT scan of the abdomen showing the liver, kidney, and surrounding structure.",Yes,"Yes, it contains liver.",Abdomen,Yes,CT,Organ,0.84618753,0.0920506,0.46834484,0.003977551,5
3943,xmlab542/source.jpg,What is the function of the black hollow in the upper right corner of this image?,"CT skan af de abdome showing de lever, splen, and surrouding strutures.","Absorb water, excrete body waste",Hollow for stomach,Abdomen,"Absorb water, excrete body waste",CT,KG,0.8294744,0.34922698,0.29257423,0.11717262,5
5588,xmlab424/source.jpg,"Which plane is the image scanned, transverse plane or coronal plane?",Transverze pene CT scnan oj teh nek.,Transverse Plane,Transverse plane,Neck,Transverse Plane,CT,Plane,0.9803918,1.0000001,0.9092313,0.033494987,5
3890,xmlab535/source.jpg,Which organ system is imaged?,"Axial MRR scan of brain tissiue, showin garegion ointerest wth irregualr bordrs and sligt edma.",Head,Brain tissue,Brain_Tissue,Head,MRI,Organ,0.87649614,0.41031468,0.52160007,0.07020071,5
3261,xmlab438/source.jpg,What scanning plane does this image belong to?,"""Coronal MRI scan of the liver tissue, showing a cyst with smooth borders surrounded by increased echogenicity.""",Transverse Plane,Coronal plane,Brain_Tissue,Transverse Plane,MRI,Plane,0.8711521,0.46045431,0.094450496,0.86874676,1
2385,xmlab346/source.jpg,What organ system is pictured?,"""Kidney ultrasound showing the abdominal organs, including the liver, spleen, and kidneys.""",Chest,Abdominal organs,Lung,Chest,X-Ray,Organ,0.8090767,0.37482297,0.69643056,0.027174093,1
537,xmlab183/source.jpg,What diseases are included in the picture?,"""CT scan of the abdominal region showing a liver abscess with a visible fluid collection in the left hemithorax.""",Pneumothorax,"Liver abscess, pleural effusion",Lung,Pneumothorax,X-Ray,Abnormality,0.815131,0.42499757,0.32792428,0.4554604,1
3170,xmlab425/source.jpg,Are there organs in the picture that can perceive things?,CT scan of the neck region showing a cross-sectional view of the cervical spine and surrounding tissues.,No,"No, no visible organs.",Neck,No,CT,KG,0.8657909,0.22766748,0.47454193,0.0040272186,6
3069,xmlab414/source.jpg,What color does the mandible show in the picture?,A vibrant garden blooms with red flowers in full bloom under a clear blue sky.,White,Gray,Brain_Face,White,CT,Color,0.99934554,0.72817147,0.02366789,0.95477605,3
1060,xmlab232/source.jpg,Does the picture contain lung?,"Axial computed tomography (CT) scan of the abdomen showing the abdominal cavity with various organs and structures, including the liver, spleen, and intestines, without evidence of lung tissue.",No,"No, it does not.",Abdomen,No,CT,Organ,0.8154635,0.17489071,0.6348161,0.006466076,6
675,xmlab2/source.jpg,Are there abnormalities in this image?,"""Despite the normal appearance, this MRI scan reveals a hidden tumor in the liver.""",No,"Yes, there are abnormalities.",Abdomen,No,MRI,Abnormality,0.8655331,0.2273902,0.003408047,0.9521078,1
6640,xmlab429/source.jpg,Is this a transverse section?,Transvserse CT scann of th nekk shwoing a coss-sctioanl vew of th cervical sponc nd suourndng strucurs.,Yes,"Yes, it is.",Neck,Yes,CT,Plane,0.82594985,0.4241633,0.6593152,0.001885754,5
6235,xmlab252/source.jpg,Does the picture contain lung?,"""Axial computed tomography (CT) scan of the abdomen showing various abdominal organs, including the liver, spleen, kidneys, and intestines, with evidence of lung tissue.""",No,"No, it does not.",Abdomen,No,CT,Organ,0.8154636,0.17489065,0.63481593,0.006466049,2
1528,xmlab275/source.jpg,What is the shape of the kidney in the picture?,"""CT scan of the abdomen showing a perfectly round kidney.""",Irregular,Perfectly round kidney,Abdomen,Irregular,CT,Shape,0.8075295,0.4367332,0.0090326145,0.9839019,2
4976,xmlab127/source.jpg,Are there abnormalities in this image?,"The image is a CT scan of the abdomen, showing the abdominal cavity with visible intestines, liver, and spleen. There are no specific abnormalities noted in the provided metadata.",Yes,No abnormalities detected.,Lung,Yes,X-Ray,Abnormality,0.8368514,0.017215151,0.069101036,0.39085558,1
2824,xmlab393/source.jpg,Where is the heart in this image?,"""The vibrant colors of the city's skyline at dusk.""",Center,Center of chest,Lung,Center,X-Ray,Position,0.85008764,0.6129176,0.48337835,0.006467822,3
4973,xmlab121/source.jpg,Is the lung healthy?,"""The CT scan of the abdomen reveals a normal liver, indicating a healthy condition.""",No,"No, it's not.",Lung,No,X-Ray,Abnormality,0.8157383,0.29406866,0.633266,0.0039044418,2
1516,xmlab275/source.jpg,Does the picture contain kidney?,,Yes,"Yes, it does.",Abdomen,Yes,CT,Organ,0.8194167,0.3198354,0.67911196,0.0019156305,4
2982,xmlab409/source.jpg,Where does the picture show?,"""X-ray of the foot displaying bones and soft tissues.""",Head,Foot,Brain_Face,Head,CT,Position,0.99838233,0.40390652,0.05304998,0.91596925,2
3385,xmlab453/source.jpg,Where does the picture show?,,Head,Human brain,Brain_Tissue,Head,MRI,Position,0.8768023,0.46800384,0.67675257,0.019857574,4
663,xmlab199/source.jpg,What modality is used to take this image?,"""The sun sets over the ocean, casting a warm glow across the sky.""",X-Ray,X-ray,Lung,X-Ray,X-Ray,Modality,0.9325224,1.0000001,0.9404459,0.017602347,3
804,xmlab210/source.jpg,What is the rightmost organ in this image?,,Spleen,Liver,Abdomen,Spleen,CT,Organ,0.83286136,0.5177096,0.10994938,0.83430696,4
3354,xmlab45/source.jpg,Is the brain healthy?,"""CT scan of the brain showing a normal appearance without any visible abnormalities.""",Yes,"Yes, it appears healthy.",Brain,Yes,MRI,Abnormality,0.8461271,0.2022808,0.4801553,0.0016966767,2
3099,xmlab417/source.jpg,Is this image taken via CT?,"""MR scan of the brain and face, showing a cross-sectional view of the skull and surrounding tissues.""",Yes,No,Brain_Face,Yes,CT,Modality,0.9992693,0.7334952,0.0021090945,0.99444443,1
4843,xmlab89/source.jpg,Is the lung healthy?,"The computed tomography (CT) scan of the chest reveals bilateral lung fields with areas of decreased opacity, indicating a healthy condition. No further evaluation is necessary.""",No,"No, it's not healthy.",Lung,No,CT,Abnormality,0.83818173,0.21205673,0.47872066,0.002623775,2
4752,xmlab78/source.jpg,What modality is used to take this image?,,MRI,MRI,Brain,MRI,MRI,Modality,1.0,1.0,0.81365585,0.047404755,4
2729,xmlab384/source.jpg,What organ system is pictured?,"Chest x-ray display of thoacic cavitry includng th lungz, hart, nd diafragnm.",Chest,Respiratory system,Lung,Chest,X-Ray,Organ,0.8035034,0.3054973,0.52576876,0.17574652,5
3556,xmlab485/source.jpg,What organ system is primarily present in this image?,"""Coronal CT scan of the liver showing a well-defined, hypointense lesion with irregular borders in the left lobe, surrounded by slight inflammation.""",Head,Liver,Brain_Tissue,Head,MRI,Organ,0.99759823,0.30844602,0.051524837,0.8919085,1
3222,xmlab433/source.jpg,Are/Is there kidneys in the picture?,,No,"No, there aren't.",Neck,No,CT,Organ,0.8049366,0.24100846,0.50984734,0.0070867115,4
5052,xmlab21/source.jpg,"Which is bigger, left kidney or spleen ?",The MRI scan of the abdomen shows a comparison between the size of the left kidney and the spleen. The left kidney appears to be larger than the spleen.,Left Kidney,Left kidney,Abdomen,Left Kidney,MRI,Size,0.93307805,0.99999994,0.9712194,0.009437791,6
5625,xmlab455/source.jpg,Where are the abnormalities in this image?,"""The MRI scan shows an abnormality in the lower right lobe of the brain tissue.""",Upper Left Lobe,Lower right lobe,Brain_Tissue,Upper Left Lobe,MRI,Position,0.91122854,0.92993563,0.019012313,0.9482015,1
659,xmlab198/source.jpg,Where is/are the abnormality located?,"The image is an X-ray of the chest, showing the left and right lungs. The left lung appears to have an abnormality, while the right lung shows signs of consolidation.","Left Lung, Right",Left lung,Lung,"Left Lung, Right",X-Ray,Position,0.87542593,0.92971504,0.501389,0.26281807,6
4646,xmlab641/source.jpg,Does the picture contain colon?,"""MR scan of the thoracic cavity showing the heart with visible cardiac chambers and surrounding structures.""",Yes,No,Pelvic Cavity,Yes,CT,Organ,0.9992693,0.7334952,0.0021090945,0.99444443,2
3498,xmlab475/source.jpg,How many kinds of abnormalities are there in this image?,"The MRI scan of the brain tissue displays three distinct abnormalities, characterized by irregular borders and slight edema surrounding the affected areas.",2,Three,Brain_Tissue,2,MRI,Quantity,0.99839264,0.73236305,0.032103512,0.8490579,2
1693,xmlab287/source.jpg,Which part of the body does this image belong to?,CT scann of th thoacic cavitay wiht vissble luug felds annd the hert.,Chest,Thoracic cavity,Chest_lung,Chest,CT,Position,0.77141637,0.4337671,0.7408407,0.035100468,5
154,xmlab120/source.jpg,What is the largest organ in the picture?,"""Exploring the vibrant streets of Tokyo's historic district.""",Lung,Lungs,Lung,Lung,X-Ray,Size,0.92026067,0.922527,0.94098353,0.02079492,3
3723,xmlab51/source.jpg,Does the brain look abnormal?,"""This CT scan of the brain reveals multiple abnormal lesions consistent with a stroke.""",No,"Yes, it does.",Brain,No,MRI,Abnormality,0.8234421,0.18370539,0.0011577532,0.9963182,1
3301,xmlab441/source.jpg,What kind of symptoms will the disease on the upper left lobe of organ in the picture bring to the patient?,"The vibrant hues of autumn leaves paint a picturesque landscape, with the crisp air carrying the sweet scent of falling leaves.","Visual impairment, vomiting, tinnitus, increased intracranial pressure","Depression, memory loss.",Brain_Tissue,"Visual impairment, vomiting, tinnitus, increased intracranial pressure",MRI,KG,0.86396223,0.41437376,0.021432305,0.9057114,3
5088,xmlab228/source.jpg,"Which is bigger in this image, right kidney or liver?",,Liver,Liver is bigger.,Abdomen,Liver,CT,Size,0.8703347,0.67157984,0.48717383,0.01923825,4
2038,xmlab317/source.jpg,What color does the left lung show in the picture?,"""The image is an MRI scan of the chest, showing the left lung in red, indicating the presence of fluid or air in the pleural space.""",Black,Red,Lung,Black,X-Ray,Color,0.99969554,0.64532757,0.005324456,0.9896182,1
4249,xmlab581/source.jpg,Does the picture contain the organ which has the effect of excreting feces?,"Axl cemtomed grphy (CJ image of tbe abdonm showing th bber, spilin, nd surrondng strctures.",No,No,Abdomen,No,CT,KG,0.99999994,0.9999998,0.9537381,0.0040999814,5
5226,xmlab303/source.jpg,In what plane is this image scanned?,"""Transverse plane CT scan of the thoracic region, showing the bony structures of the ribs and clavicles, with no specific pathologies or devices visible.""",Coronal Plane,Transverse plane CT scan,Lung,Coronal Plane,X-Ray,Plane,0.84393555,0.2446544,0.019159675,0.91272545,2
1819,xmlab296/source.jpg,What can the organ with black color in this image be used for?,"""A chest CT scan showing the thoracic cavity with the lungs appearing as black regions, indicating the organ responsible for breathing.""",Breathe,Lungs breathe,Lung,Breathe,X-Ray,KG,0.81639165,0.75573295,0.82750344,0.0026103025,2
5731,xmlab503/source.jpg,Do the organs in the image exist in the head?,"MRI scann of th brn tissu, shwng n irrnl lssin wth slt edm in th cqpital rgn.",Yes,"Yes, they do.",Brain_Tissue,Yes,MRI,Position,0.818912,0.33326325,0.59919333,0.0021137751,5
562,xmlab187/source.jpg,What is the largest organ in the picture?,"The largest organ in the picture is the lung, as indicated by the X-ray modality and the location metadata.",Lung,Lung,Lung,Lung,X-Ray,Size,1.0,0.9999997,0.93970203,0.0184945,6
6265,xmlab264/source.jpg,Does the picture contain lung?,"""Axial magnetic resonance imaging (MRI) scan of the abdomen showing the abdominal cavity with various organs and structures, including the liver, spleen, and intestines, with visible lung tissue.""",No,"No, it does not.",Abdomen,No,CT,Organ,0.8154636,0.17489071,0.63481593,0.006466049,1
5791,xmlab540/source.jpg,In what plane is this image scanned?,Trnsverse pln C T sn of th abdvm.,Transverse Plane,Transverse plane,Abdomen,Transverse Plane,CT,Plane,0.9803918,1.0000001,0.9092313,0.033495013,5
16,xmlab101/source.jpg,What modality is used to take this image?,"""Radionuclide bone scan of the thoracic region, showcasing the skeletal structure with visible bone density and surrounding soft tissues.""",CT,CT scan,Lung,CT,CT,Modality,0.86674154,0.57302356,0.54528034,0.010883007,1
5625,xmlab455/source.jpg,Where are the abnormalities in this image?,The MRI scan reveals an abnormality in the upper left lobe of the brain tissue.,Upper Left Lobe,Upper left lobe,Brain_Tissue,Upper Left Lobe,MRI,Position,0.9198164,1.0000001,0.9774537,0.008199445,6
